disease,predictor,posterior_mean_beta,posterior_median_beta,beta_2.5,beta_97.5,IRR_mean,IRR_median,IRR_2.5,IRR_97.5,P_beta_gt_0,significant_95
dm,ndvi,0.22904808141183008,0.22826641122676167,-0.15395333052051455,0.6118932894736865,1.281533091276668,1.256420005249821,0.85731203329644,1.8439191691256238,0.88175,no
dm,nlr,0.011099409803300759,0.006915963319629655,-0.46251618752538914,0.5037625270476237,1.0430744806419214,1.006939937114059,0.6296972142974672,1.654936313917101,0.51025,no
dm,no2,0.3438603104975422,0.3428410304981485,0.050508270470506246,0.6249190644169628,1.4255379643063284,1.4089447650610099,1.0518055622716427,1.8680947560610033,0.989375,yes
