disease,scenario,lga_canonical,cases_status_quo_mean,cases_scenario_mean,cases_avoided_median,cases_avoided_mean,cases_avoided_2.5,cases_avoided_97.5,P_avoided_gt_0,significant_95
cvd,status_quo,Epe,0.7432912165472118,0.7432912165472118,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Eti Osa,4.764717632483294,4.764717632483294,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Ibeju Lekki,0.18065465761073637,0.18065465761073637,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Ifako/Ijaye,16.07112253236064,16.07112253236064,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Ikeja,12.491324727935716,12.491324727935716,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Ikorodu,12.399082451959462,12.399082451959462,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Kosofe,10.134866368140658,10.134866368140658,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Lagos Island,0.670397200852251,0.670397200852251,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Lagos Mainland,2.453785150586536,2.453785150586536,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Mushin,3.347112936739263,3.347112936739263,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Ojo,6.837006365547177,6.837006365547177,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Oshodi/Isolo,8.39175469577803,8.39175469577803,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Shomolu,2.627163548803689,2.627163548803689,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,Surulere,3.8512634818750757,3.8512634818750757,0.0,0.0,0.0,0.0,0.0,no
cvd,status_quo,LAGOS STATE,126.2309549847659,126.2309549847659,0.0,0.0,0.0,0.0,0.0,no
cvd,no2_minus_10,Agege,7.501790859262519,7.473002011778657,-0.014507078536561524,0.028788847483862123,-1.6123445207528895,1.8662093620559157,0.492,no
cvd,no2_minus_10,Ajeromi/Ifelodun,0.13698552521656993,0.13693950551920067,-9.132253726828153e-05,4.601969736925404e-05,-0.022413435057620494,0.021469561278524753,0.492,no
cvd,no2_minus_10,Alimosho,30.105688967490572,30.09324403556267,-0.04933458795702528,0.012444931927900483,-4.389615910826706,4.762610821721567,0.492,no
cvd,no2_minus_10,Amuwo Odofin,1.0883077342729177,1.0860861704734917,-0.0009118509221426041,0.002221563799425975,-0.11737878623667845,0.13043889109355122,0.492,no
cvd,no2_minus_10,Apapa,0.7089896689189484,0.7088471792956171,-0.0006433780001709327,0.0001424896233312134,-0.1361969246709494,0.12503997385557875,0.492,no
cvd,no2_minus_10,Badagry,1.7256492623846487,1.7273378881502668,-0.0007191139168923333,-0.0016886257656181605,-0.12020290841467558,0.09410980034092459,0.492,no
cvd,no2_minus_10,Epe,0.7432912165472118,0.7431131203396433,-0.0006811115075336382,0.00017809620756850753,-0.06722907355300659,0.06599446104188941,0.492,no
cvd,no2_minus_10,Eti Osa,4.764717632483294,4.771022940879953,-0.005165982299251581,-0.006305308396657892,-0.6137678377329886,0.5875650393833544,0.492,no
cvd,no2_minus_10,Ibeju Lekki,0.18065465761073637,0.18049239058912595,-7.161069316537552e-05,0.00016226702161045402,-0.014534317324710486,0.015805775811890653,0.492,no
cvd,no2_minus_10,Ifako/Ijaye,16.07112253236064,16.074398348151224,-0.027195099273572776,-0.003275815790580381,-2.732974044944536,3.0184492968447945,0.492,no
cvd,no2_minus_10,Ikeja,12.491324727935716,12.525789324459499,-0.02499239608595527,-0.034464596523784675,-2.9466385601437812,2.598072511811382,0.492,no
cvd,no2_minus_10,Ikorodu,12.399082451959462,12.421050160046564,-0.017437548856713114,-0.021967708087099955,-1.8033702680745962,1.692428651793028,0.492,no
cvd,no2_minus_10,Kosofe,10.134866368140658,10.127369034619623,-0.020185290462356953,0.007497333521037192,-2.161850623237324,2.290000413483882,0.492,no
cvd,no2_minus_10,Lagos Island,0.670397200852251,0.6714871617945922,-0.000902682419400766,-0.001089960942341094,-0.1107396715871396,0.1053911842841537,0.492,no
cvd,no2_minus_10,Lagos Mainland,2.453785150586536,2.4584641910981953,-0.004803212598053719,-0.004679040511659041,-0.5512011463799833,0.4951588594803963,0.492,no
cvd,no2_minus_10,Mushin,3.347112936739263,3.354353344696311,-0.006304349865710546,-0.007240407957047653,-0.7820569079333711,0.6897140866088551,0.492,no
cvd,no2_minus_10,Ojo,6.837006365547177,6.8293824170314155,-0.005820220498963247,0.0076239485157610165,-0.5829091195865395,0.643375603277855,0.492,no
cvd,no2_minus_10,Oshodi/Isolo,8.39175469577803,8.381370630308085,-0.014494740883723711,0.010384065469941813,-1.4574511156439571,1.5460524882809457,0.492,no
cvd,no2_minus_10,Shomolu,2.627163548803689,2.6247538098388263,-0.005321840843495462,0.002409738964862541,-0.5866596125381901,0.6402318681557678,0.492,no
cvd,no2_minus_10,Surulere,3.8512634818750757,3.861370984971399,-0.006064683201126131,-0.010107503096322966,-0.6465807803365414,0.7004543929935733,0.492,no
cvd,no2_minus_10,LAGOS STATE,126.2309549847659,126.24987464960437,-0.2134635930033339,-0.01891966483844118,-21.326593113525973,21.9217096421757,0.492,no
cvd,no2_minus_20,Agege,7.501790859262519,7.522259762021914,-0.029093278943058687,-0.020468902759394895,-3.508248868582469,3.380591989832916,0.492,no
cvd,no2_minus_20,Ajeromi/Ifelodun,0.13698552521656993,0.13732544005301472,-0.0001829399128013883,-0.00033991483644480125,-0.04731074791553962,0.041006045638775745,0.492,no
cvd,no2_minus_20,Alimosho,30.105688967490572,30.2325395289909,-0.09879336313332399,-0.12685056150032864,-9.390486955391598,9.008958775648285,0.492,no
cvd,no2_minus_20,Amuwo Odofin,1.0883077342729177,1.0864027988563452,-0.0018253147091158162,0.001904935416572279,-0.2440694983345092,0.2507468319909292,0.492,no
cvd,no2_minus_20,Apapa,0.7089896689189484,0.7122777756094587,-0.001288852187706982,-0.0032881066905103024,-0.28396624388475344,0.23675522551691577,0.492,no
cvd,no2_minus_20,Badagry,1.7256492623846487,1.7304205304231517,-0.0014389221486093562,-0.004771268038502893,-0.24562315677374702,0.18431354524431356,0.492,no
cvd,no2_minus_20,Epe,0.7432912165472118,0.7439490500570796,-0.0013631466487994959,-0.0006578335098678092,-0.13831836540414902,0.12659496924680017,0.492,no
cvd,no2_minus_20,Eti Osa,4.764717632483294,4.792401092428156,-0.010351724196506873,-0.027683459944860492,-1.2862107685116437,1.106404634055502,0.492,no
cvd,no2_minus_20,Ibeju Lekki,0.18065465761073637,0.18049612791913933,-0.00014335983065897132,0.00015852969159702945,-0.029515365101159728,0.03076833458885622,0.492,no
cvd,no2_minus_20,Ifako/Ijaye,16.07112253236064,16.18719239844671,-0.05449465638894968,-0.11606986608607033,-5.695158980831083,5.6416596853190555,0.492,no
cvd,no2_minus_20,Ikeja,12.491324727935716,12.690463885348366,-0.0501593800731952,-0.1991391574126498,-6.405750087315768,4.678838497610605,0.492,no
cvd,no2_minus_20,Ikorodu,12.399082451959462,12.492747418789655,-0.03491469112511414,-0.09366496683019167,-3.7887024464348955,3.1289958755769467,0.492,no
cvd,no2_minus_20,Kosofe,10.134866368140658,10.211731188196904,-0.04043697538104274,-0.0768648200562448,-4.5910527374256525,4.363161473056295,0.492,no
cvd,no2_minus_20,Lagos Island,0.670397200852251,0.6760320204667211,-0.0018083516544118577,-0.00563481961446995,-0.23337765700979557,0.1970561851111659,0.492,no
cvd,no2_minus_20,Lagos Mainland,2.453785150586536,2.482465076118535,-0.009616559695381666,-0.028679925531998978,-1.191327589360402,0.9205380675322017,0.492,no
cvd,no2_minus_20,Mushin,3.347112936739263,3.3947675700955227,-0.012641334136746063,-0.04765463335626004,-1.6770444826310362,1.2845733860085924,0.492,no
cvd,no2_minus_20,Ojo,6.837006365547177,6.8330847069834055,-0.011648711518499555,0.003921658563771605,-1.2017797123715794,1.2360278387734454,0.492,no
cvd,no2_minus_20,Oshodi/Isolo,8.39175469577803,8.43155337193751,-0.02905227366180463,-0.03979867615948116,-3.06372932718562,2.8430464001798867,0.492,no
cvd,no2_minus_20,Shomolu,2.627163548803689,2.6501477004145553,-0.010673450758428682,-0.02298415161086687,-1.300426346188272,1.173102774884543,0.492,no
cvd,no2_minus_20,Surulere,3.8512634818750757,3.894428116845808,-0.012161084853306914,-0.04316463497073256,-1.3458499209448083,1.289345264094171,0.492,no
cvd,no2_minus_20,LAGOS STATE,126.2309549847659,127.08268556000286,-0.4278131114758793,-0.8517305752369351,-45.53541432707079,40.28207480995446,0.492,no
cvd,no2_minus_50,Agege,7.501790859262519,8.151465764363605,-0.07333097856539017,-0.6496749051010857,-11.811825911494475,6.3903801729186265,0.492,no
cvd,no2_minus_50,Ajeromi/Ifelodun,0.13698552521656993,0.14107293268647642,-0.00045957074571080156,-0.004087407469906498,-0.13672490763591882,0.08831346976639197,0.492,no
cvd,no2_minus_50,Alimosho,30.105688967490572,31.574252923293816,-0.2479184343080041,-1.4685639558032493,-28.48701474385861,18.85824306505579,0.492,no
cvd,no2_minus_50,Amuwo Odofin,1.0883077342729177,1.1024632782018593,-0.0045754159088049196,-0.014155543928941909,-0.6837917539341181,0.5412294032162233,0.492,no
cvd,no2_minus_50,Apapa,0.7089896689189484,0.7444007726419167,-0.0032401989430336786,-0.035411103722968545,-0.8190504551655037,0.5103654337437722,0.492,no
cvd,no2_minus_50,Badagry,1.7256492623846487,1.7480440625403226,-0.0036025205103997204,-0.02239480015567384,-0.6533296285779135,0.4380936829923393,0.492,no
cvd,no2_minus_50,Epe,0.7432912165472118,0.7525232929892545,-0.003414808290750665,-0.009232076442042695,-0.37264470968686303,0.28948725845569445,0.492,no
cvd,no2_minus_50,Eti Osa,4.764717632483294,4.948152808738337,-0.026028277790435816,-0.18343517625504216,-3.793417604308039,2.334259366889648,0.492,no
cvd,no2_minus_50,Ibeju Lekki,0.18065465761073637,0.18149943355967313,-0.00035944060548116774,-0.0008447759489367669,-0.07744212972870679,0.07103922672191461,0.492,no
cvd,no2_minus_50,Ifako/Ijaye,16.07112253236064,17.200555633628067,-0.1370255627462229,-1.1294331012674272,-18.917014865671273,11.721888961349016,0.492,no
cvd,no2_minus_50,Ikeja,12.491324727935716,14.01486963309218,-0.1267203091052833,-1.5235449051564651,-21.62920588638855,9.231200039335013,0.492,no
cvd,no2_minus_50,Ikorodu,12.399082451959462,13.012252289291508,-0.087584714533393,-0.6131698373320449,-11.243001303461112,6.755644180823972,0.492,no
cvd,no2_minus_50,Kosofe,10.134866368140658,11.0358183023298,-0.10159294667096308,-0.900951934189139,-14.59520227132126,7.904109746970432,0.492,no
cvd,no2_minus_50,Lagos Island,0.670397200852251,0.7110507690397583,-0.004543391366759894,-0.040653568187507164,-0.7092457843917829,0.42104370288722254,0.492,no
cvd,no2_minus_50,Lagos Mainland,2.453785150586536,2.6742962613659036,-0.024117625368959894,-0.22051111077936783,-3.641889016026886,1.8580732250208456,0.492,no
cvd,no2_minus_50,Mushin,3.347112936739263,3.7256087391939574,-0.03185028436748505,-0.3784958024546944,-5.318505425087143,2.723640528082689,0.492,no
cvd,no2_minus_50,Ojo,6.837006365547177,6.911740625906634,-0.02918394374427069,-0.07473426035945684,-3.285097168637287,2.788325625147179,0.492,no
cvd,no2_minus_50,Oshodi/Isolo,8.39175469577803,8.954546366404523,-0.0731051786134922,-0.562791670626496,-10.350769620439928,5.926509087617542,0.492,no
cvd,no2_minus_50,Shomolu,2.627163548803689,2.9004461749547743,-0.026908580192622045,-0.27328262615108556,-4.468198254187771,2.235588640288957,0.492,no
cvd,no2_minus_50,Surulere,3.8512634818750757,4.135351772499876,-0.030642299902739645,-0.28408829062479957,-4.0358638619390685,2.496242931514888,0.492,no
cvd,no2_minus_50,LAGOS STATE,126.2309549847659,134.62041183672224,-1.0762274241643865,-8.389456851956332,-142.31329796087857,82.46276333164246,0.492,no
cvd,ndvi_plus_10,Agege,7.501790859262519,7.155920923921977,0.30460885889421796,0.3458699353405417,-0.2593516485164824,1.1061140746080964,0.892,no
cvd,ndvi_plus_10,Ajeromi/Ifelodun,0.13698552521656993,0.12984426868107687,0.004830724162476374,0.007141256535493047,-0.003752759555960376,0.03297138234516391,0.892,no
cvd,ndvi_plus_10,Alimosho,30.105688967490572,27.714556280571337,2.158326649313514,2.3911326869192355,-1.3767748684299248,7.382246457568072,0.892,no
cvd,ndvi_plus_10,Amuwo Odofin,1.0883077342729177,0.9807221404817883,0.09151480457103409,0.1075855937911293,-0.08756244562529893,0.3832016986227158,0.892,no
cvd,ndvi_plus_10,Apapa,0.7089896689189484,0.6697612805963941,0.031159595623449055,0.03922838832255421,-0.02265359111189984,0.14994593741012183,0.892,no
cvd,ndvi_plus_10,Badagry,1.7256492623846487,1.5069084068174001,0.18970588573407943,0.21874085556724845,-0.13085979025253092,0.6766444002404511,0.892,no
cvd,ndvi_plus_10,Epe,0.7432912165472118,0.6586245022516776,0.0728142026888487,0.08466671429553427,-0.05381166927877872,0.28323428582388216,0.892,no
cvd,ndvi_plus_10,Eti Osa,4.764717632483294,4.415022707591604,0.2983962366312427,0.3496949248916892,-0.20369444981713178,1.0791623480975019,0.892,no
cvd,ndvi_plus_10,Ibeju Lekki,0.18065465761073637,0.15841846422340217,0.014405404622955052,0.022236193387334173,-0.017668962535684646,0.09866020223874945,0.892,no
cvd,ndvi_plus_10,Ifako/Ijaye,16.07112253236064,15.100857194912631,0.851407441649441,0.9702653374480106,-0.6386065480374244,3.0633280683274786,0.892,no
cvd,ndvi_plus_10,Ikeja,12.491324727935716,11.765653951074688,0.6234552765955139,0.7256707768610275,-0.38846780656084035,2.427073522643422,0.892,no
cvd,ndvi_plus_10,Ikorodu,12.399082451959462,10.973888999319628,1.2306065930059775,1.4251934526398333,-0.9726459689910741,4.39753134415093,0.892,no
cvd,ndvi_plus_10,Kosofe,10.134866368140658,9.162227643650143,0.9088748783242715,0.9726387244905159,-0.6760120875461296,2.85038571346941,0.892,no
cvd,ndvi_plus_10,Lagos Island,0.670397200852251,0.6312674489599217,0.03118561072690182,0.03912975189232939,-0.017475435690987702,0.14542643620198817,0.892,no
cvd,ndvi_plus_10,Lagos Mainland,2.453785150586536,2.359141637930103,0.08235239891842211,0.09464351265643291,-0.0559983913370644,0.3169740189529303,0.892,no
cvd,ndvi_plus_10,Mushin,3.347112936739263,3.1744169994403144,0.1525114646919512,0.17269593729894822,-0.09835521409107063,0.5911782812946706,0.892,no
cvd,ndvi_plus_10,Ojo,6.837006365547177,6.059364716798755,0.6919606583661364,0.7776416487484221,-0.5646004069151017,2.3776614483650804,0.892,no
cvd,ndvi_plus_10,Oshodi/Isolo,8.39175469577803,7.775287133454779,0.5400973385855765,0.6164675623232493,-0.3877959724929391,1.8363746031870414,0.892,no
cvd,ndvi_plus_10,Shomolu,2.627163548803689,2.50213351115838,0.1069923465081275,0.1250300376453091,-0.081114196386925,0.4199664370775172,0.892,no
cvd,ndvi_plus_10,Surulere,3.8512634818750757,3.680980069302706,0.14274709363985005,0.1702834125723701,-0.09964743987189509,0.5577663943144624,0.892,no
cvd,ndvi_plus_10,LAGOS STATE,126.2309549847659,116.57499828113872,8.734106390819509,9.65595670362721,-6.189548307393285,28.95519278021359,0.892,no
cvd,ndvi_plus_20,Agege,7.501790859262519,6.835339239160856,0.5989942577657787,0.6664516201016628,-0.5283543085503645,2.1163023743216196,0.892,no
cvd,ndvi_plus_20,Ajeromi/Ifelodun,0.13698552521656993,0.12327103231022918,0.009297940973993175,0.01371449290634076,-0.007567796715805753,0.06261769088142519,0.892,no
cvd,ndvi_plus_20,Alimosho,30.105688967490572,25.617056377139487,4.150284637215789,4.488632590351083,-2.83598670013703,13.29822921004787,0.892,no
cvd,ndvi_plus_20,Amuwo Odofin,1.0883077342729177,0.8902831497287147,0.17314333340260268,0.198024584544203,-0.18117314017736386,0.6974550663378928,0.892,no
cvd,ndvi_plus_20,Apapa,0.7089896689189484,0.6339155731155333,0.05998779287432436,0.07507409580341516,-0.04621827599975048,0.28085065687385113,0.892,no
cvd,ndvi_plus_20,Badagry,1.7256492623846487,1.3309640549044333,0.35817806749170633,0.39468520748021535,-0.27360750589488475,1.2300082753333386,0.892,no
cvd,ndvi_plus_20,Epe,0.7432912165472118,0.5893151964420824,0.13590542633671424,0.15397602010512942,-0.11038936912399597,0.5053531097739006,0.892,no
cvd,ndvi_plus_20,Eti Osa,4.764717632483294,4.104888569013088,0.577507773220169,0.6598290634702061,-0.4185756448018334,2.0519269681932615,0.892,no
cvd,ndvi_plus_20,Ibeju Lekki,0.18065465761073637,0.1407736373535038,0.027167416027939238,0.03988102025723255,-0.03744461660756051,0.17982247428696405,0.892,no
cvd,ndvi_plus_20,Ifako/Ijaye,16.07112253236064,14.221626536477558,1.6496991256602627,1.849495995883085,-1.305808401360622,5.742213830788189,0.892,no
cvd,ndvi_plus_20,Ikeja,12.491324727935716,11.103953371619458,1.193289401728428,1.3873713563162569,-0.7930773943687524,4.526698255440714,0.892,no
cvd,ndvi_plus_20,Ikorodu,12.399082451959462,9.801851776450711,2.3216493440664987,2.597230675508753,-2.0344687308792713,8.012482407482874,0.892,no
cvd,ndvi_plus_20,Kosofe,10.134866368140658,8.336170049184474,1.7136517800580748,1.7986963189561833,-1.435547039505876,5.19914166876332,0.892,no
cvd,ndvi_plus_20,Lagos Island,0.670397200852251,0.5955994414660425,0.060908419771614875,0.07479775938620865,-0.03513811409430019,0.27660587525218017,0.892,no
cvd,ndvi_plus_20,Lagos Mainland,2.453785150586536,2.27016608428432,0.16225725831295845,0.1836190663022159,-0.11369087010378473,0.6105002974280682,0.892,no
cvd,ndvi_plus_20,Mushin,3.347112936739263,3.015264615712037,0.29709058969244373,0.3318483210272261,-0.20084052001468417,1.1274344149534266,0.892,no
cvd,ndvi_plus_20,Ojo,6.837006365547177,5.42212090559336,1.2880682638450245,1.4148854599538179,-1.1674975000671635,4.194167375192557,0.892,no
cvd,ndvi_plus_20,Oshodi/Isolo,8.39175469577803,7.229352855055577,1.0439316101418883,1.1624018407224517,-0.8041944734734415,3.440635460675547,0.892,no
cvd,ndvi_plus_20,Shomolu,2.627163548803689,2.38638549478539,0.20764173885783388,0.24077805401829883,-0.16567011036080695,0.8055749314138205,0.892,no
cvd,ndvi_plus_20,Surulere,3.8512634818750757,3.522091118933368,0.28022102045231234,0.32917236294170754,-0.20268402115847897,1.0785424576275222,0.892,no
cvd,ndvi_plus_20,LAGOS STATE,126.2309549847659,108.17038907873022,16.660943783756284,18.06056590603569,-12.786795834968661,52.741992121628115,0.892,no
cvd,ndvi_plus_50,Agege,7.501790859262519,6.006765636723629,1.4077002134110115,1.4950252225388905,-1.375783955634601,4.624400659807056,0.892,no
cvd,ndvi_plus_50,Ajeromi/Ifelodun,0.13698552521656993,0.10649665006089234,0.02108854457277814,0.03048887515567757,-0.019397022950336393,0.13692475373072283,0.892,no
cvd,ndvi_plus_50,Alimosho,30.105688967490572,20.735999673109923,8.94092518581257,9.369689294380647,-7.8408423285184385,27.120040009352834,0.892,no
cvd,ndvi_plus_50,Amuwo Odofin,1.0883077342729177,0.6964289511691786,0.364769307277527,0.3918787831037389,-0.5028875075627899,1.3063794357658272,0.892,no
cvd,ndvi_plus_50,Apapa,0.7089896689189484,0.543746217999441,0.133450965925537,0.16524345091950737,-0.12282866309863794,0.5935917061771221,0.892,no
cvd,ndvi_plus_50,Badagry,1.7256492623846487,0.9829567904835408,0.7056674219469097,0.7426924719011081,-0.7845011144666374,2.317462719949702,0.892,no
cvd,ndvi_plus_50,Epe,0.7432912165472118,0.44777808742165986,0.2737750173440626,0.29551312912555194,-0.3098557918053423,0.9277036203737667,0.892,no
cvd,ndvi_plus_50,Eti Osa,4.764717632483294,3.3678616275220747,1.2816767825816084,1.3968560049612198,-1.1368482880853759,4.356667984215269,0.892,no
cvd,ndvi_plus_50,Ibeju Lekki,0.18065465761073637,0.1069191956541467,0.05420540347761389,0.07373546195658964,-0.11209606589657231,0.34939291738496553,0.892,no
cvd,ndvi_plus_50,Ifako/Ijaye,16.07112253236064,12.045271057714322,3.7247093620085368,4.025851474646317,-3.492474774536317,11.803090575149508,0.892,no
cvd,ndvi_plus_50,Ikeja,12.491324727935716,9.446066396319205,2.7332511026635586,3.0452583316165103,-2.1108107819933974,9.549221857167197,0.892,no
cvd,ndvi_plus_50,Ikorodu,12.399082451959462,7.387219832856194,4.84520067458086,5.011862619103271,-5.806127615909328,14.674285009799465,0.892,no
cvd,ndvi_plus_50,Kosofe,10.134866368140658,6.528433653638116,3.5430418486767756,3.606432714502543,-4.16752372761146,10.278006058558596,0.892,no
cvd,ndvi_plus_50,Lagos Island,0.670397200852251,0.5062872502411606,0.13879183722252847,0.1641099506110905,-0.09066692618140008,0.5885686074619442,0.892,no
cvd,ndvi_plus_50,Lagos Mainland,2.453785150586536,2.0337950752196803,0.3820717914005256,0.4199900753668556,-0.29569598700071537,1.3902297902527894,0.892,no
cvd,ndvi_plus_50,Mushin,3.347112936739263,2.608356363382647,0.6694326379779076,0.7387565733566162,-0.5350279922205157,2.5179013689589005,0.892,no
cvd,ndvi_plus_50,Ojo,6.837006365547177,4.119451547357177,2.6186101433736244,2.7175548181900004,-3.4587261143720616,7.602258093290267,0.892,no
cvd,ndvi_plus_50,Oshodi/Isolo,8.39175469577803,5.935957289277838,2.29514047778168,2.455797406500189,-2.2655419126932608,7.224883697320748,0.892,no
cvd,ndvi_plus_50,Shomolu,2.627163548803689,2.087884743259468,0.47786685428626685,0.5392788055442211,-0.442174847754783,1.7549465379058793,0.892,no
cvd,ndvi_plus_50,Surulere,3.8512634818750757,3.1060176925809517,0.6437460974118498,0.7452457892941238,-0.5335625065716895,2.4177211497424564,0.892,no
cvd,ndvi_plus_50,LAGOS STATE,126.2309549847659,88.79969373199125,36.18467890378707,37.43126125277467,-35.39329075280084,107.22720087082767,0.892,no
cvd,combined_no2m20_ndvip20,Agege,7.501790859262519,6.790152081091756,0.5414596742335993,0.7116387781707626,-1.699225533119101,3.649820616404325,0.738,no
cvd,combined_no2m20_ndvip20,Ajeromi/Ifelodun,0.13698552521656993,0.12295049158078035,0.008762117940536114,0.014035033635789554,-0.008447723954706648,0.0686167276882086,0.864,no
cvd,combined_no2m20_ndvip20,Alimosho,30.105688967490572,25.441681400761567,3.971649971015067,4.664007566729002,-1.3542632141656499,14.019146477933221,0.92,no
cvd,combined_no2m20_ndvip20,Amuwo Odofin,1.0883077342729177,0.87989356854425,0.1699221057290112,0.20841416572866767,-0.033411420030048614,0.5988272030315049,0.946,no
cvd,combined_no2m20_ndvip20,Apapa,0.7089896689189484,0.6321221293633483,0.056978755360133054,0.07686753955559997,-0.07497105200504812,0.3621610288461863,0.85,no
cvd,combined_no2m20_ndvip20,Badagry,1.7256492623846487,1.3244499193111743,0.3615207716572809,0.40119934307347466,-0.15096152176516522,1.1960632518129668,0.912,no
cvd,combined_no2m20_ndvip20,Epe,0.7432912165472118,0.5845954186001311,0.13828309749066886,0.1586957979470808,-0.03609393433438756,0.4880205384998535,0.93,no
cvd,combined_no2m20_ndvip20,Eti Osa,4.764717632483294,4.095448443951856,0.5595884158011024,0.6692691885314384,-0.1353300061965642,2.008854600334504,0.936,no
cvd,combined_no2m20_ndvip20,Ibeju Lekki,0.18065465761073637,0.13948918243049757,0.02901637875380597,0.04116547518023879,-0.0178446888751424,0.16556231353181555,0.914,no
cvd,combined_no2m20_ndvip20,Ifako/Ijaye,16.07112253236064,14.186861477416281,1.6377608999589741,1.8842610549443604,-1.9956452269992753,6.680101493897312,0.826,no
cvd,combined_no2m20_ndvip20,Ikeja,12.491324727935716,11.158040650704368,1.1193727143207965,1.3332840772313475,-2.8222695607258568,5.8763718887136545,0.774,no
cvd,combined_no2m20_ndvip20,Ikorodu,12.399082451959462,9.729191542261164,2.410692230855672,2.669890909698299,-0.4110037402867042,7.183020520800313,0.952,no
cvd,combined_no2m20_ndvip20,Kosofe,10.134866368140658,8.24431487964982,1.650908295173612,1.8905514884908374,-0.7713660263440146,5.585929360208823,0.912,no
cvd,combined_no2m20_ndvip20,Lagos Island,0.670397200852251,0.5960034169876994,0.05845425328363918,0.07439378386455169,-0.07618709888184425,0.2935675769114114,0.85,no
cvd,combined_no2m20_ndvip20,Lagos Mainland,2.453785150586536,2.2820919156706823,0.14892068830212613,0.17169323491585356,-0.6398948833635709,0.9796563194491054,0.71,no
cvd,combined_no2m20_ndvip20,Mushin,3.347112936739263,3.029837803496784,0.25570761720562984,0.31727513324247897,-0.7971737129733945,1.535852126741017,0.752,no
cvd,combined_no2m20_ndvip20,Ojo,6.837006365547177,5.365223492541355,1.3317960972464384,1.4717828730058216,-0.32749277217609907,3.948845784737983,0.936,no
cvd,combined_no2m20_ndvip20,Oshodi/Isolo,8.39175469577803,7.174465053974107,1.0757719625878122,1.2172896418039214,-0.7745209578353679,4.098315015034885,0.868,no
cvd,combined_no2m20_ndvip20,Shomolu,2.627163548803689,2.3850656734019036,0.18153414917243071,0.24209787540178526,-0.618951628487395,1.3838827426431888,0.736,no
cvd,combined_no2m20_ndvip20,Surulere,3.8512634818750757,3.5396207345092234,0.256616655890447,0.3116427473658529,-0.6334276009919422,1.3550673145823762,0.772,no
cvd,combined_no2m20_ndvip20,LAGOS STATE,126.2309549847659,107.70149927624875,16.2394406574902,18.529455708517162,-8.744434569799733,58.169480267313574,0.892,no
dm,status_quo,Agege,26.84514262187635,26.84514262187635,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Ajeromi/Ifelodun,0.28261952060115153,0.28261952060115153,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Alimosho,131.15889613483714,131.15889613483714,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Amuwo Odofin,10.173269611796924,10.173269611796924,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Apapa,4.197072149282859,4.197072149282859,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Badagry,7.761401016534588,7.761401016534588,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Epe,1.1520039765156689,1.1520039765156689,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Eti Osa,15.017116828627419,15.017116828627419,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Ibeju Lekki,0.4610462482898077,0.4610462482898077,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Ifako/Ijaye,57.21166324923632,57.21166324923632,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Ikeja,70.38086558184521,70.38086558184521,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Ikorodu,60.25237270735112,60.25237270735112,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Kosofe,46.828790744768554,46.828790744768554,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Lagos Island,2.3069773318115945,2.3069773318115945,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Lagos Mainland,10.949801794465055,10.949801794465055,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Mushin,12.678037139600683,12.678037139600683,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Ojo,33.26342832990441,33.26342832990441,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Oshodi/Isolo,25.75395251898482,25.75395251898482,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Shomolu,14.864916322407122,14.864916322407122,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,Surulere,19.204815585548822,19.204815585548822,0.0,0.0,0.0,0.0,0.0,no
dm,status_quo,LAGOS STATE,550.7441894142856,550.7441894142856,0.0,0.0,0.0,0.0,0.0,no
dm,no2_minus_10,Agege,26.84514262187635,25.865625464526254,0.7280930111704205,0.9795171573500929,-2.18539288990964,5.51767612256965,0.702,no
